Basic Information:,,,,,,,,,,,Instrument/ meteorological station information:,,,,,,,,,,,Gridded Data Product Information:,,,,Data Product Information:,,,,,
Data.set.name,Site,Variable,Statistic,Data.Interval,Start.Date,End.Date,Ongoing?,Data.Type,Gap.Free?,Source.Type,Meteorological.Station.Name.(ID),latitude,longitude,elevation,Instrument.Location,Instrument.Distance.From.Plot(km),Station.Elevation.Relative.To.Plot,Instrument.Location.Description,Instrument.height.or.depth(m),n.instruments,instrument.type/model,Gridded.Data.Product.Name,Gridded.Data.Product.URL.or.citation,Gridded.Data.Product.Spatial.Resolution,Gridded.data.product.notes,Data.Availability,Data.URL.or.location,Data.Contact(s),Related.Publication(s).or.Metadata,Notes,Record.Last.Updated
WRFS-MicroFlux-Raw,Wind River,Wind speed & direction (2D),mean,30 min,,,Y,Raw,No,instrument/ meteorological station,WRFS-MicroFlux-2015,,,,Below top of canopy,0,,Old-growth forest understory measurement station located 30 meters at 260 degrees from climate tower base. Sensor array spans 2 meters below ground to 2 meters above ground. Station became operational in May 2007.,2 m,,Handar 425AH,NA,NA,NA,NA,Unspecified,,,,previously available here: http://depts.washington.edu/wrccrf/MicroFlux/,5/9/17
WRFS-MicroFlux-Raw,Wind River,Soil temperature,mean,30 min,,,Y,Raw,No,instrument/ meteorological station,WRFS-MicroFlux-2015,,,,Below top of canopy,0,,Old-growth forest understory measurement station located 30 meters at 260 degrees from climate tower base. Sensor array spans 2 meters below ground to 2 meters above ground. Station became operational in May 2007.,-15 cm and -30 cm,,CSI 107B,NA,NA,NA,NA,Unspecified,,,,previously available here: http://depts.washington.edu/wrccrf/MicroFlux/,5/9/17
WRFS-MicroFlux-Raw,Wind River,Soil Heat Flux,mean,30 min,,,Y,Raw,No,instrument/ meteorological station,WRFS-MicroFlux-2015,,,,Below top of canopy,0,,Old-growth forest understory measurement station located 30 meters at 260 degrees from climate tower base. Sensor array spans 2 meters below ground to 2 meters above ground. Station became operational in May 2007.,-7.5 cm,,CSI HFT-3.1,NA,NA,NA,NA,Unspecified,,,,previously available here: http://depts.washington.edu/wrccrf/MicroFlux/,5/9/17
WRFS-MicroFlux-Raw,Wind River,Radiation: Photosynthetically Active Radiation ,mean,30 min,,,Y,Raw,No,instrument/ meteorological station,WRFS-MicroFlux-2015,,,,Below top of canopy,0,,Old-growth forest understory measurement station located 30 meters at 260 degrees from climate tower base. Sensor array spans 2 meters below ground to 2 meters above ground. Station became operational in May 2007.,2 m,,CSI LI190SB,NA,NA,NA,NA,Unspecified,,,,previously available here: http://depts.washington.edu/wrccrf/MicroFlux/,5/9/17
WRFS-MicroFlux-Raw,Wind River,Radiation: Photosynthetically Active Radiation ,mean,30 min,,,Y,Raw,No,instrument/ meteorological station,WRFS-MicroFlux-2015,,,,Above canopy,0,,Old-growth forest understory measurement station located 30 meters at 260 degrees from climate tower base. bove canopy radiation measurement station located at top of climate tower (71 meters) and operational since 1998.,71 m,,CSI LI190SB,NA,NA,NA,NA,Unspecified,,,,previously available here: http://depts.washington.edu/wrccrf/MicroFlux/,5/9/17
WRFS-MicroFlux-Raw,Wind River,Radiation: Shortwave and Longwave radiation (net radiation),mean,30 min,,,Y,Raw,No,instrument/ meteorological station,WRFS-MicroFlux-2015,,,,Above canopy,0,,Old-growth forest understory measurement station located 30 meters at 260 degrees from climate tower base. bove canopy radiation measurement station located at top of climate tower (71 meters) and operational since 1998.,71 m,,Kipp & Zonen CNR1,NA,NA,NA,NA,Unspecified,,,,previously available here: http://depts.washington.edu/wrccrf/MicroFlux/,5/9/17
U.S. Forest Service Climate Tower Network,Wind River,Precipitation,total,"5 min, 30 min, 1 hr",2012.10.27,2016.10.19,Y,Raw,No,instrument/ meteorological station,U.S. Forest Service Climate Tower Network,45.82048889,-121.9519111,,Above canopy,,,Wind River Canopy Crane Site ,,,"Belfort Model AEPG 1000 Rain Gauge , p/n 36000-1, with heater. ",,NA,NA,NA,Open access ,http://www.nrs.fs.fed.us/data/climate-tower/,Ken Bible (kbible@u.washington.edu),http://www.nrs.fs.fed.us/data/climate-tower/,,10/19/16
U.S. Forest Service Climate Tower Network,Wind River,Air Temperature ,minimum,"5 min, 30 min, 1 hr",2012.01.01,2016.08.06,Y,Raw,No,instrument/ meteorological station,U.S. Forest Service Climate Tower Network,45.82048889,-121.9519111,,Above canopy,,,Wind River Canopy Crane Site ,10 m above mean canopy height,,Platinum Resistance Thermometers (1000 ohm),,NA,NA,NA,Open access ,http://www.nrs.fs.fed.us/data/climate-tower/,Ken Bible (kbible@u.washington.edu),http://www.nrs.fs.fed.us/data/climate-tower/,,8/6/16
U.S. Forest Service Climate Tower Network,Wind River,Air Temperature ,maximum,"5 min, 30 min, 1 hr",2012.01.01,2016.08.06,Y,Raw,No,instrument/ meteorological station,U.S. Forest Service Climate Tower Network,45.82048889,-121.9519111,,Above canopy,,,Wind River Canopy Crane Site ,10 m above mean canopy height,,Platinum Resistance Thermometers (1000 ohm),,NA,NA,NA,Open access ,http://www.nrs.fs.fed.us/data/climate-tower/,Ken Bible (kbible@u.washington.edu),http://www.nrs.fs.fed.us/data/climate-tower/,,8/6/16
U.S. Forest Service Climate Tower Network,Wind River,Air Temperature ,mean,"5 min, 30 min, 1 hr",2012.01.01,2016.08.06,Y,Raw,No,instrument/ meteorological station,U.S. Forest Service Climate Tower Network,45.82048889,-121.9519111,,Above canopy,,,Wind River Canopy Crane Site ,10 m above mean canopy height,,Platinum Resistance Thermometers (1000 ohm),,NA,NA,NA,Open access ,http://www.nrs.fs.fed.us/data/climate-tower/,Ken Bible (kbible@u.washington.edu),http://www.nrs.fs.fed.us/data/climate-tower/,,8/6/16
[meteorological station],Wind River,(multiple),,,,,,Raw,,instrument/ meteorological station,,,,,,,,,,,,NA,NA,NA,NA,Unspecified,,,,,7/10/17
PRISM data for North America CTFS-ForestGEO Sites,Wind River,Precipitation,sum,1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
PRISM data for North America CTFS-ForestGEO Sites,Wind River,Air Temperature ,daily maximum (averaged by month),1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
PRISM data for North America CTFS-ForestGEO Sites,Wind River,Air Temperature ,daily minimum (averaged by month),1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
PRISM data for North America CTFS-ForestGEO Sites,Wind River,Air Temperature ,"daily mean,  calculated as (tmax+tmin)/2",1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
[meteorological station],Xishuangbanna,(multiple),,,1959,1998,,,,instrument/ meteorological station,,,,,,70,,"""We donêt have an onsite weather station in the 20 ha plot, but we use the meteorological data from the XTBG station which is about 70 km (straight stretch) northwest away from the plot""",,,,NA,NA,NA,NA,Unspecified,,,,"""Data observed at Xishuangbanna Station for Tropical Rain Forest Ecosystem Studies""",7/10/17
TEAM/ CTFS-ForestGEO meteorological station at Yasuni - raw data,Yasuni,Radiation: Solar (shortwave) radiation ,mean,5 min,2012.01.27,2016.10.05,Y,Raw,,instrument/ meteorological station,TEAM/ CTFS-ForestGEO meteorological station at Yasuni,-0.674284076,-76.3972881,,Clearing or natural gap,0.6,,clearing near the plot,,2,,NA,NA,NA,NA,Upon request,http://www.teamnetwork.org/gridsphere/gridsphere?cid=search,"David Lasso (david.lasso4@gmail.com)/ Santiago Espinosa, Hugo Romero-Saltos",,Matteo visited the Yasuni station in late summer/early fall 2017 and it was in good shape. Data up to date as of Nov. 2016,11/22/16
TEAM/ CTFS-ForestGEO meteorological station at Yasuni - raw data,Yasuni,Precipitation,sum,5 min,2012.01.27,2016.10.05,Y,Raw,,instrument/ meteorological station,TEAM/ CTFS-ForestGEO meteorological station at Yasuni,-0.674284076,-76.3972881,,Clearing or natural gap,0.6,,clearing near the plot,,1,,NA,NA,NA,NA,Upon request,http://www.teamnetwork.org/gridsphere/gridsphere?cid=search,"David Lasso (david.lasso4@gmail.com)/ Santiago Espinosa, Hugo Romero-Saltos",,Matteo visited the Yasuni station in late summer/early fall 2017 and it was in good shape. Data up to date as of Nov. 2016,11/22/16
TEAM/ CTFS-ForestGEO meteorological station at Yasuni - raw data,Yasuni,Air Temperature ,mean,5 min,2012.01.27,2016.10.05,Y,Raw,,instrument/ meteorological station,TEAM/ CTFS-ForestGEO meteorological station at Yasuni,-0.674284076,-76.3972881,,Clearing or natural gap,0.6,,clearing near the plot,,3,,NA,NA,NA,NA,Upon request,http://www.teamnetwork.org/gridsphere/gridsphere?cid=search,"David Lasso (david.lasso4@gmail.com)/ Santiago Espinosa, Hugo Romero-Saltos",,Matteo visited the Yasuni station in late summer/early fall 2017 and it was in good shape. Data up to date as of Nov. 2016,11/22/16
TEAM/ CTFS-ForestGEO meteorological station at Yasuni - raw data,Yasuni,Relative humidity ,mean,5 min,2012.01.27,2016.10.05,Y,Raw,,instrument/ meteorological station,TEAM/ CTFS-ForestGEO meteorological station at Yasuni,-0.674284076,-76.3972881,,Clearing or natural gap,0.6,,clearing near the plot,,3,,NA,NA,NA,NA,Upon request,http://www.teamnetwork.org/gridsphere/gridsphere?cid=search,"David Lasso (david.lasso4@gmail.com)/ Santiago Espinosa, Hugo Romero-Saltos",,Matteo visited the Yasuni station in late summer/early fall 2017 and it was in good shape. Data up to date as of Nov. 2016,11/22/16
Crane Flat Lookout Meteorological Station,Yosemite National Park,(multiple),,,1991.11.,2016.12.,Y,Raw,No,instrument/ meteorological station,Crane Flat Lookout,37.75972222,-119.8205556,,,<1,higher elevation,less than 1 km away and 200 m higher in elevation,,,,NA,NA,NA,NA,Unspecified,http://www.wrcc.dri.edu/cgi-bin/wea_graph.pl?caCCRA. ,,,,7/10/17
PRISM data for North America CTFS-ForestGEO Sites,Yosemite National Park,Precipitation,sum,1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
PRISM data for North America CTFS-ForestGEO Sites,Yosemite National Park,Air Temperature ,daily maximum (averaged by month),1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
PRISM data for North America CTFS-ForestGEO Sites,Yosemite National Park,Air Temperature ,daily minimum (averaged by month),1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
PRISM data for North America CTFS-ForestGEO Sites,Yosemite National Park,Air Temperature ,"daily mean,  calculated as (tmax+tmin)/2",1 month,1930*,2015*,,Modeled/ Interpolated,Yes,gridded data product,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRISM Climate Data,http://www.prism.oregonstate.edu/,800 m,PRISM data is freely available at 4km resolution for annual data or at 800m resolution for climatic mean. Annual data at 800m resolution must be purchased.,Upon request,https://github.com/forestgeo/Climate/,Kristina Anderson-Teixeira (Smithsonian),http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,*years refer to those included in purchase. Records are available 1985 to present,12/7/16
Zofin meteorological station - raw data,Zofin,Air Temperature ,mean,10 min,2016.03.22,,Y,Raw,,instrument/ meteorological station,Zofin meteorological station,48.664939,14.705444,,Clearing or natural gap,0,within range,centre of Zofin ForestGEO plot,,,sensor EMS33H,NA,NA,NA,NA,Open access ,http://www.emsbrno.cz/p.axd/en/VUKOZ.html,Tomas Vrska/ Blue Cat,,the met station is located in the gap  (created after storm Kyrill in 2007) because we measure direct radiation. It is in close proximity of the trees with dendrobands.,7/21/17
Zofin meteorological station - raw data,Zofin,Relative humidity ,mean,10 min,2016.03.22,,Y,Raw,,instrument/ meteorological station,Zofin meteorological station,48.664939,14.705444,,Clearing or natural gap,0,within range,centre of Zofin ForestGEO plot,,,sensor EMS33H,NA,NA,NA,NA,Open access ,http://www.emsbrno.cz/p.axd/en/VUKOZ.html,Tomas Vrska/ Blue Cat,,the met station is located in the gap  (created after storm Kyrill in 2007) because we measure direct radiation. It is in close proximity of the trees with dendrobands.,7/21/17
Zofin meteorological station - raw data,Zofin,Radiation: Solar (shortwave) radiation ,mean,10 min,2016.03.22,,Y,Raw,,instrument/ meteorological station,Zofin meteorological station,48.664939,14.705444,,Clearing or natural gap,0,within range,centre of Zofin ForestGEO plot,,,global radiation sensor EMS11,NA,NA,NA,NA,Open access ,http://www.emsbrno.cz/p.axd/en/VUKOZ.html,Tomas Vrska/ Blue Cat,,the met station is located in the gap  (created after storm Kyrill in 2007) because we measure direct radiation. It is in close proximity of the trees with dendrobands.,7/21/17
